Shimmer_1B20_TimestampSync_Unix_CAL,Shimmer_1B20_GSR_Range_CAL,Shimmer_1B20_GSR_Skin_Conductance_CAL,Shimmer_1B20_GSR_Skin_Resistance_CAL,Shimmer_1B20_PPG_A13_CAL
ms,no_units,uS,kOhms,mV
1691463454642.42,0,42.042534579848,23.7854356306892,607.326007326007
1691463456593.56,0,39.2360541614273,25.486762656758,613.919413919413
1691463458544.71,0,35.5183788019608,28.1544381734222,613.919413919413
1691463460495.85,0,33.9875713010041,29.4225201072386,599.267399267399
1691463462447.00,0,33.4044065387349,29.9361702127659,591.941391941391
1691463464398.14,0,31.1810908825834,32.0707188778492,589.743589743589
1691463466349.29,0,29.9054179651194,33.4387568555758,580.21978021978
1691463468300.43,0,29.5044921910593,33.8931439159975,575.091575091575
1691463470251.58,0,29.5044921910593,33.8931439159975,575.091575091575
1691463472202.72,0,27.7549979042516,36.0295469468155,568.498168498168
1691463474153.87,0,28.1559236783117,35.5165048543689,567.032967032967
1691463476105.01,0,27.2082809396242,36.7535164099129,568.498168498168
1691463478056.16,0,26.4428771891458,37.8173673328738,564.102564102564
1691463480007.30,0,25.7868168315929,38.7795053003533,561.904761904761
1691463481958.44,0,25.1672042716818,39.7342505430847,558.974358974358
1691463483909.59,0,24.6569351046963,40.5565410199556,556.776556776556
1691463485860.73,0,24.2560093306361,41.2268970698722,553.846153846153
1691463487811.88,0,23.855083556576,41.9197860962566,552.380952380952
1691463489763.02,0,23.9279791518597,41.7920792079208,551.648351648351
1691463491714.17,0,25.0943086763982,39.8496732026143,550.91575091575
1691463493665.31,0,24.292457128278,41.165041260315,556.043956043956
1691463495616.46,0,23.6728445683669,42.2424942263279,553.113553113553
1691463497567.60,0,23.2719187943068,42.9702427564604,550.18315018315
1691463499518.75,0,22.8709930202467,43.7235059760956,548.717948717948
1691463501469.89,0,23.4906055801578,42.5702094647013,546.520146520146
1691463503421.04,0,23.8915313542179,41.8558352402746,550.18315018315
1691463505372.18,0,23.1990231990231,43.1052631578947,551.648351648351
1691463507323.33,0,24.073770342427,41.5389856169568,547.985347985348
1691463509274.47,0,24.4382483188453,40.9194630872483,552.380952380952
1691463511225.62,0,23.5635011754414,42.4385150812065,553.113553113553
1691463513176.76,0,23.5270533777996,42.5042602633617,550.18315018315
1691463515127.91,0,23.5270533777996,42.5042602633617,550.18315018315
1691463517079.05,0,22.6887540320376,44.0746987951807,548.717948717948
1691463519030.19,0,22.3242760556193,44.7942857142857,546.520146520146
1691463520981.34,0,21.959798079201,45.5377593360995,544.322344322344
1691463522932.48,0,21.6317679004246,46.2283066554338,543.589743589743
1691463524883.63,0,21.3401855192899,46.8599487617421,542.857142857142
1691463526834.77,0,21.0850509357972,47.4269662921348,540.65934065934
1691463528785.92,0,20.9392597452298,47.7571801566579,540.65934065934
1691463530737.06,0,21.0486031381553,47.5090909090909,539.926739926739
1691463532688.21,0,20.8299163523044,48.007874015748,539.926739926739
1691463534639.35,0,20.6476773640952,48.4315975286849,539.194139194139
1691463536590.50,0,20.3925427806024,49.0375335120643,536.996336996336
1691463538541.64,0,20.3196471853188,49.2134529147982,536.996336996336
1691463540492.79,0,20.1009603994678,49.7488667271078,536.996336996336
1691463542443.93,0,19.845825815975,50.3884297520661,534.798534798534
1691463544395.08,0,20.1374081971096,49.6588235294117,535.531135531135
1691463546346.22,0,23.9644269495015,41.7285171102661,535.531135531135
1691463548297.37,0,25.8597124268766,38.6701902748414,552.380952380952
1691463550248.51,0,33.1128241576002,30.1997798569069,560.43956043956
1691463552199.66,0,42.2247735680571,23.6827794561933,589.743589743589
1691463554150.80,0,46.4891658921509,21.5103880831046,627.106227106227
1691463556101.94,0,48.5302425600933,20.6057078482914,643.223443223443
